  1.84356934e+00  3.03649972e-04
  1.85611063e+00  2.76681587e-04
  1.86865192e+00  2.49512328e-04
  1.88119321e+00  2.22507501e-04
  1.89373449e+00  1.96131888e-04
  1.90627578e+00  1.70887947e-04
  1.91881707e+00  1.47250579e-04
  1.93135836e+00  1.25608315e-04
  1.94389965e+00  1.06219548e-04
  1.95644093e+00  8.91898196e-05
  1.96898222e+00  7.44726591e-05
  1.98152351e+00  6.18926731e-05
  1.99406480e+00  5.11861108e-05
  2.00660609e+00  4.20515484e-05
  2.01914737e+00  3.42020671e-05
  2.03168866e+00  2.74105002e-05
  2.04422995e+00  2.15409116e-05
  2.05677124e+00  1.65621316e-05
  2.06931253e+00  1.25424165e-05
  2.08185381e+00  9.62754286e-06
  2.09439510e+00  8.00733802e-06
  2.10693639e+00  7.87733651e-06
  2.11947768e+00  9.40269108e-06
  2.13201897e+00  1.26906254e-05
  2.14456025e+00  1.77757984e-05
  2.15710154e+00  2.46203437e-05
  2.16964283e+00  3.31275466e-05
  2.18218412e+00  4.31656436e-05
  2.19472541e+00  5.45965091e-05
  2.20726669e+00  6.73033241e-05
  2.21980798e+00  8.12117844e-05
  2.23234927e+00  9.63008788e-05
  2.24489056e+00  1.12601442e-04
  2.25743185e+00  1.30183138e-04
  2.26997313e+00  1.49132790e-04
  2.28251442e+00  1.69528605e-04
  2.29505571e+00  1.91415597e-04
  2.30759700e+00  2.14787175e-04
  2.32013829e+00  2.39576671e-04
  2.33267958e+00  2.65660559e-04
  2.34522086e+00  2.92872905e-04
  2.35776215e+00  3.21028379e-04
  2.37030344e+00  3.49949541e-04
  2.38284473e+00  3.79493280e-04
  2.39538602e+00  4.09571445e-04
  2.40792730e+00  4.40161751e-04
  2.42046859e+00  4.71306890e-04
  2.43300988e+00  5.03101917e-04
  2.44555117e+00  5.35672143e-04
  2.45809246e+00  5.69145497e-04
  2.47063374e+00  6.03624292e-04
  2.48317503e+00  6.39161400e-04
  2.49571632e+00  6.75744996e-04
  2.50825761e+00  7.13294452e-04
  2.52079890e+00  7.51667879e-04
  2.53334018e+00  7.90679771e-04
  2.54588147e+00  8.30125374e-04
  2.55842276e+00  8.69807299e-04
  2.57096405e+00  9.09559583e-04
  2.58350534e+00  9.49265001e-04
  2.59604662e+00  9.88862756e-04
  2.60858791e+00  1.02834554e-03
  2.62112920e+00  1.06774688e-03
  2.63367049e+00  1.10712152e-03
  2.64621178e+00  1.14652273e-03
  2.65875306e+00  1.18598088e-03
  2.67129435e+00  1.22548743e-03
  2.68383564e+00  1.26498700e-03
  2.69637693e+00  1.30437902e-03
  2.70891822e+00  1.34352826e-03
  2.72145950e+00  1.38228206e-03
  2.73400079e+00  1.42049083e-03
  2.74654208e+00  1.45802765e-03
  2.75908337e+00  1.49480349e-03
  2.77162466e+00  1.53077486e-03
  2.78416594e+00  1.56594274e-03
  2.79670723e+00  1.60034298e-03
  2.80924852e+00  1.63403009e-03
  2.82178981e+00  1.66705766e-03
  2.83433110e+00  1.69945899e-03
  2.84687238e+00  1.73123172e-03
  2.85941367e+00  1.76232932e-03
  2.87195496e+00  1.79266086e-03
  2.88449625e+00  1.82209920e-03
  2.89703754e+00  1.85049580e-03
  2.90957882e+00  1.87769957e-03
  2.92212011e+00  1.90357603e-03
  2.93466140e+00  1.92802342e-03
  2.94720269e+00  1.95098273e-03
  2.95974398e+00  1.97244016e-03
  2.97228527e+00  1.99242145e-03
  2.98482655e+00  2.01097965e-03
  2.99736784e+00  2.02817845e-03
  3.00990913e+00  2.04407450e-03
  3.02245042e+00  2.05870180e-03
  3.03499171e+00  2.07206122e-03
  3.04753299e+00  2.08411663e-03
  3.06007428e+00  2.09479843e-03
  3.07261557e+00  2.10401345e-03
  3.08515686e+00  2.11165916e-03
  3.09769815e+00  2.11763950e-03
  3.11023943e+00  2.12187938e-03
  3.12278072e+00  2.12433518e-03
  3.13532201e+00  2.12499955e-03
  3.14786330e+00  2.12389996e-03
  3.16040459e+00  2.12109159e-03
  3.17294587e+00  2.11664629e-03
  3.18548716e+00  2.11063985e-03
  3.19802845e+00  2.10314032e-03
  3.21056974e+00  2.09419936e-03
  3.22311103e+00  2.08384828e-03
  3.23565231e+00  2.07209910e-03
  3.24819360e+00  2.05895004e-03
  3.26073489e+00  2.04439395e-03
  3.27327618e+00  2.02842750e-03
  3.28581747e+00  2.01105899e-03
  3.29835875e+00  1.99231302e-03
  3.31090004e+00  1.97223079e-03
  3.32344133e+00  1.95086614e-03
  3.33598262e+00  1.92827804e-03
  3.34852391e+00  1.90452137e-03
  3.36106519e+00  1.87963810e-03
  3.37360648e+00  1.85365096e-03
  3.38614777e+00  1.82656137e-03
  3.39868906e+00  1.79835226e-03
  3.41123035e+00  1.76899584e-03
  3.42377163e+00  1.73846478e-03
  3.43631292e+00  1.70674489e-03
  3.44885421e+00  1.67384687e-03
  3.46139550e+00  1.63981464e-03
  3.47393679e+00  1.60472842e-03
  3.48647807e+00  1.56870179e-03
  3.49901936e+00  1.53187284e-03
  3.51156065e+00  1.49439086e-03
  3.52410194e+00  1.45640091e-03
  3.53664323e+00  1.41802897e-03
  3.54918451e+00  1.37937038e-03
  3.56172580e+00  1.34048377e-03
  3.57426709e+00  1.30139164e-03
  3.58680838e+00  1.26208744e-03
  3.59934967e+00  1.22254805e-03
  3.61189096e+00  1.18274912e-03
  3.62443224e+00  1.14268067e-03
  3.63697353e+00  1.10235980e-03
  3.64951482e+00  1.06183827e-03
  3.66205611e+00  1.02120349e-03
  3.67459740e+00  9.80572743e-04
  3.68713868e+00  9.40081632e-04
  3.69967997e+00  8.99869163e-04
  3.71222126e+00  8.60062089e-04
  3.72476255e+00  8.20761608e-04
  3.73730384e+00  7.82034900e-04
  3.74984512e+00  7.43913108e-04
  3.76238641e+00  7.06396119e-04
  3.77492770e+00  6.69463200e-04
  3.78746899e+00  6.33087404e-04
  3.80001028e+00  5.97250955e-04
  3.81255156e+00  5.61958595e-04
  3.82509285e+00  5.27246307e-04
  3.83763414e+00  4.93183689e-04
  3.85017543e+00  4.59869489e-04
  3.86271672e+00  4.27421166e-04
  3.87525800e+00  3.95960455e-04
  3.88779929e+00  3.65597762e-04
  3.90034058e+00  3.36418404e-04
  3.91288187e+00  3.08473402e-04
  3.92542316e+00  2.81776641e-04
  3.93796444e+00  2.56309014e-04
  3.95050573e+00  2.32028757e-04
  3.96304702e+00  2.08886046e-04
  3.97558831e+00  1.86839005e-04
  3.98812960e+00  1.65868039e-04
  4.00067088e+00  1.45985662e-04
  4.01321217e+00  1.27239875e-04
  4.02575346e+00  1.09710343e-04
  4.03829475e+00  9.34980561e-05
  4.05083604e+00  7.87103927e-05
  4.06337732e+00  6.54444155e-05
  4.07591861e+00  5.37716139e-05
  4.08845990e+00  4.37270307e-05
  4.10100119e+00  3.53049010e-05
  4.11354248e+00  2.84616828e-05
  4.12608376e+00  2.31259412e-05
  4.13862505e+00  1.92132189e-05
  4.15116634e+00  1.66430538e-05
  4.16370763e+00  1.53548725e-05
  4.17624892e+00  1.53196888e-05
  4.18879020e+00  1.65453380e-05
  4.20133149e+00  1.90742189e-05
  4.21387278e+00  2.29739723e-05
  4.22641407e+00  2.83229038e-05
  4.23895536e+00  3.51929960e-05
  4.25149664e+00  4.36338453e-05
  4.26403793e+00  5.36606992e-05
  4.27657922e+00  6.52489837e-05
  4.28912051e+00  7.83364507e-05
  4.30166180e+00  9.28325757e-05
  4.31420309e+00  1.08633394e-04
  4.32674437e+00  1.25638865e-04
  4.33928566e+00  1.43769297e-04
  4.35182695e+00  1.62977528e-04
  4.36436824e+00  1.83254317e-04
  4.37690953e+00  2.04625738e-04
  4.38945081e+00  2.27142938e-04
  4.40199210e+00  2.50866148e-04
  4.41453339e+00  2.75846056e-04
  4.42707468e+00  3.02106224e-04
  4.43961597e+00  3.29630174e-04
  4.45215725e+00  3.58355891e-04
  4.46469854e+00  3.88179125e-04
  4.47723983e+00  4.18965174e-04
  4.48978112e+00  4.50567102e-04
  4.50232241e+00  4.82847039e-04
  4.51486369e+00  5.15696439e-04
  4.52740498e+00  5.49051253e-04
  4.53994627e+00  5.82898790e-04
  4.55248756e+00  6.17274558e-04
  4.56502885e+00  6.52249246e-04
  4.57757013e+00  6.87907920e-04
  4.59011142e+00  7.24325118e-04
  4.60265271e+00  7.61540437e-04
  4.61519400e+00  7.99539316e-04
  4.62773529e+00  8.38242898e-04
  4.64027657e+00  8.77509300e-04
  4.65281786e+00  9.17146520e-04
  4.66535915e+00  9.56935054e-04
  4.67790044e+00  9.96656356e-04
  4.69044173e+00  1.03612206e-03
  4.70298301e+00  1.07519855e-03
  4.71552430e+00  1.11382203e-03
  4.72806559e+00  1.15200117e-03
  4.74060688e+00  1.18980607e-03
  4.75314817e+00  1.22734540e-03
  4.76568945e+00  1.26473544e-03
  4.77823074e+00  1.30206654e-03
  4.79077203e+00  1.33937325e-03
  4.80331332e+00  1.37661392e-03
  4.81585461e+00  1.41366405e-03
  4.82839589e+00  1.45032539e-03
  4.84093718e+00  1.48634987e-03
  4.85347847e+00  1.52147487e-03
  4.86601976e+00  1.55546403e-03
  4.87856105e+00  1.58814647e-03
  4.89110233e+00  1.61944745e-03
  4.90364362e+00  1.64940457e-03
  4.91618491e+00  1.67816581e-03
  4.92872620e+00  1.70596896e-03
  4.94126749e+00  1.73310494e-03
  4.95380878e+00  1.75987043e-03
  4.96635006e+00  1.78651720e-03
  4.97889135e+00  1.81320644e-03
  4.99143264e+00  1.83997551e-03
  5.00397393e+00  1.86672296e-03
  5.01651522e+00  1.89321459e-03
  5.02905650e+00  1.91911001e-03
  5.04159779e+00  1.94400569e-03
  5.05413908e+00  1.96748804e-03
  5.06668037e+00  1.98918814e-03
  5.07922166e+00  2.00882941e-03
  5.09176294e+00  2.02626113e-03
  5.10430423e+00  2.04147229e-03
  5.11684552e+00  2.05458418e-03
  5.12938681e+00  2.06582308e-03
  5.14192810e+00  2.07547789e-03
  5.15446938e+00  2.08384972e-03
  5.16701067e+00  2.09120177e-03
  5.17955196e+00  2.09771752e-03
  5.19209325e+00  2.10347366e-03
  5.20463454e+00  2.10843175e-03
  5.21717582e+00  2.11244937e-03
  5.22971711e+00  2.11530803e-03
  5.24225840e+00  2.11675294e-03
  5.25479969e+00  2.11653730e-03
  5.26734098e+00  2.11446378e-03
  5.27988226e+00  2.11041625e-03
  5.29242355e+00  2.10437682e-03
  5.30496484e+00  2.09642592e-03
  5.31750613e+00  2.08672604e-03
  5.33004742e+00  2.07549247e-03
  5.34258870e+00  2.06295680e-03
  5.35512999e+00  2.04932933e-03
  5.36767128e+00  2.03476733e-03
  5.38021257e+00  2.01935409e-03
  5.39275386e+00  2.00309214e-03
  5.40529514e+00  1.98591121e-03
  5.41783643e+00  1.96768905e-03
  5.43037772e+00  1.94828093e-03
  5.44291901e+00  1.92755235e-03
  5.45546030e+00  1.90540909e-03
  5.46800158e+00  1.88181924e-03
  5.48054287e+00  1.85682376e-03
  5.49308416e+00  1.83053364e-03
  5.50562545e+00  1.80311475e-03
  5.51816674e+00  1.77476311e-03
  5.53070802e+00  1.74567509e-03
  5.54324931e+00  1.71601781e-03
  5.55579060e+00  1.68590467e-03
  5.56833189e+00  1.65538033e-03
  5.58087318e+00  1.62441717e-03
  5.59341447e+00  1.59292388e-03
  5.60595575e+00  1.56076440e-03
  5.61849704e+00  1.52778392e-03
  5.63103833e+00  1.49383777e-03
  5.64357962e+00  1.45881835e-03
  5.65612091e+00  1.42267624e-03
  5.66866219e+00  1.38543236e-03
  5.68120348e+00  1.34717972e-03
  5.69374477e+00  1.30807517e-03
  5.70628606e+00  1.26832274e-03
  5.71882735e+00  1.22815164e-03
  5.73136863e+00  1.18779246e-03
  5.74390992e+00  1.14745500e-03
  5.75645121e+00  1.10731073e-03
  5.76899250e+00  1.06748195e-03
  5.78153379e+00  1.02803838e-03
  5.79407507e+00  9.89000730e-04
  5.80661636e+00  9.50350144e-04
  5.81915765e+00  9.12041234e-04
  5.83169894e+00  8.74016671e-04
  5.84424023e+00  8.36221128e-04
  5.85678151e+00  7.98612959e-04
  5.86932280e+00  7.61172572e-04
  5.88186409e+00  7.23907123e-04
  5.89440538e+00  6.86851736e-04
  5.90694667e+00  6.50067858e-04
  5.91948795e+00  6.13639513e-04
  5.93202924e+00  5.77668264e-04
  5.94457053e+00  5.42267480e-04
  5.95711182e+00  5.07556357e-04
  5.96965311e+00  4.73653889e-04
  5.98219439e+00  4.40672957e-04
  5.99473568e+00  4.08714632e-04
  6.00727697e+00  3.77862952e-04
  6.01981826e+00  3.48180562e-04
  6.03235955e+00  3.19705736e-04
  6.04490083e+00  2.92451380e-04
  6.05744212e+00  2.66406493e-04
  6.06998341e+00  2.41540358e-04
  6.08252470e+00  2.17809322e-04
  6.09506599e+00  1.95165591e-04
  6.10760727e+00  1.73567033e-04
  6.12014856e+00  1.52986648e-04
  6.13268985e+00  1.33420266e-04
  6.14523114e+00  1.14891166e-04
  6.15777243e+00  9.74506954e-05
  6.17031371e+00  8.11745926e-05
  6.18285500e+00  6.61554068e-05
  6.19539629e+00  5.24921125e-05
  6.20793758e+00  4.02785514e-05
  6.22047887e+00  2.95926051e-05
  6.23302016e+00  2.04879347e-05
  6.24556144e+00  1.29897215e-05
  6.25810273e+00  7.09514850e-06
  6.27064402e+00  2.77851324e-06
